,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,monthlycharges_range,tenure_range
1357,Male,0,Yes,No,65,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,89.75,50706090.06,Yes,81 - 100,61 - 72
1358,Female,0,Yes,Yes,72,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,50808060.0805,No,81 - 100,61 - 72
1359,Male,0,Yes,Yes,55,Yes,No,Yes,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.4,40203080.0405,No,81 - 100,49 - 60
1360,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,2000.03,Yes,21 - 40,1 - 12
1361,Female,0,No,No,7,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.8,401080.03,No,61 - 80,1 - 12
1362,Female,0,No,No,2,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,103060.0005,No,61 - 80,1 - 12
1363,Female,0,No,No,9,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,700080.02,No,61 - 80,1 - 12
1364,Male,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.85,708080.0505,No,21 - 40,25 - 36
1365,Male,1,Yes,No,7,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.95,700000.0805,Yes,101 - 120,1 - 12
1366,Female,0,Yes,No,64,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,68.3,40307080.08,No,61 - 80,61 - 72
1367,Male,0,No,No,70,No,No phone service,Yes,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),48.4,30404020.08,No,41 - 60,61 - 72
1368,Male,1,No,No,2,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,108010.07,Yes,81 - 100,1 - 12
1369,Male,1,No,No,67,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.05,70107010.07,No,101 - 120,61 - 72
1370,Female,0,No,No,45,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.3,40001060.0805,Yes,81 - 100,37 - 48
1371,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,505030.0,No,21 - 40,13 - 24
1372,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,9060.0805,No,1 - 20,1 - 12
1373,Male,0,Yes,Yes,44,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.95,40102020.09,No,81 - 100,37 - 48
1374,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.7,10408020.03,No,21 - 40,61 - 72
1375,Female,0,No,No,1,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,7040.03,Yes,61 - 80,1 - 12
1376,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,10204000.08,No,1 - 20,61 - 72
1377,Male,0,No,No,1,No,No phone service,Yes,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.65,4040.0605,Yes,41 - 60,1 - 12
1378,Male,0,Yes,Yes,13,Yes,No,Yes,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.05,10009050.03,Yes,81 - 100,13 - 24
1379,Male,0,No,No,10,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.7,708080.08,Yes,81 - 100,1 - 12
1380,Male,1,Yes,No,65,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,60507080.0505,No,101 - 120,61 - 72
1381,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,1090.0505,No,1 - 20,1 - 12
1382,Male,0,Yes,Yes,38,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,20800020.03,No,61 - 80,37 - 48
1383,Male,0,No,Yes,23,No,No phone service,Yes,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.1,805070.0705,No,41 - 60,13 - 24
1384,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,108040.04,No,21 - 40,1 - 12
1385,Male,0,No,Yes,4,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.7,306040.0505,Yes,101 - 120,1 - 12
1386,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,60009030.03,No,81 - 100,61 - 72
1387,Female,0,Yes,No,35,Yes,No,Yes,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.85,10806010.01,No,41 - 60,25 - 36
1388,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,2000.04,Yes,21 - 40,1 - 12
1389,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,10007090.0605,No,1 - 20,49 - 60
1390,Male,0,Yes,Yes,70,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.15,70407050.01,No,101 - 120,61 - 72
1391,Male,0,Yes,Yes,38,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.95,20806020.0505,No,81 - 100,37 - 48
1392,Female,0,Yes,Yes,60,No,No phone service,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.75,30006090.0405,No,41 - 60,49 - 60
1393,Male,0,No,No,26,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.4,20304090.08,No,81 - 100,25 - 36
1394,Female,0,No,No,8,Yes,No,Yes,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),58.2,406090.0205,No,61 - 80,1 - 12
1395,Male,0,Yes,Yes,41,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,102.6,40201030.0305,Yes,101 - 120,37 - 48
1396,Female,1,Yes,No,36,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.95,30300010.0005,No,81 - 100,25 - 36
1397,Male,1,No,No,54,Yes,No,Yes,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,30502090.0905,No,61 - 80,49 - 60
1398,Male,0,Yes,Yes,71,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.0,70702030.07,Yes,101 - 120,61 - 72
1399,Female,0,No,No,55,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,40104040.09,No,61 - 80,49 - 60
1400,Female,0,No,No,72,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.75,40206050.0,No,61 - 80,61 - 72
1401,Female,0,No,Yes,3,Yes,No,Yes,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.1,105040.0605,Yes,41 - 60,1 - 12
1402,Female,0,Yes,Yes,54,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,30204060.0405,No,61 - 80,49 - 60
1403,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.6,80303070.0405,No,,61 - 72
1404,Male,0,No,No,52,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,50703010.04,No,101 - 120,49 - 60
1405,Female,1,No,No,60,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.4,60107060.06,No,101 - 120,49 - 60
1406,Female,0,No,No,39,No,No phone service,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.65,10900050.04,No,41 - 60,37 - 48
1407,Female,0,No,No,15,Yes,No,Yes,No,No,No,No,Yes,No,One year,No,Mailed check,56.15,903010.09,No,41 - 60,13 - 24
1408,Male,0,No,No,69,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.5,70304080.08,Yes,101 - 120,61 - 72
1409,Male,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,707060.0205,No,1 - 20,37 - 48
1410,Female,1,No,No,63,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),83.0,50204030.0005,No,81 - 100,61 - 72
1411,Male,1,Yes,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,104010.0605,No,61 - 80,1 - 12
1412,Female,0,Yes,Yes,72,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.3,70607090.0605,No,101 - 120,61 - 72
1413,Female,0,Yes,Yes,32,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.05,20905040.05,Yes,81 - 100,25 - 36
1414,Male,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,10000060.09,No,21 - 40,37 - 48
1415,Female,0,Yes,No,58,No,No phone service,Yes,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,20504000.01,No,41 - 60,49 - 60
1416,Male,0,No,No,67,No,No phone service,Yes,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,30009070.02,No,41 - 60,61 - 72
1417,Female,1,Yes,No,51,Yes,Yes,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.5,30800070.0305,Yes,81 - 100,49 - 60
1418,Male,0,Yes,No,31,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,79.3,20408040.0,No,81 - 100,25 - 36
1419,Male,1,Yes,No,69,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,50708050.0605,No,81 - 100,61 - 72
1420,Male,0,Yes,No,32,Yes,Yes,Yes,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,20601090.0105,No,81 - 100,25 - 36
1421,Female,0,No,No,21,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,10502040.0805,No,61 - 80,13 - 24
1422,Male,0,No,No,52,Yes,No,Yes,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,20709000.0605,No,41 - 60,49 - 60
1423,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,10708040.05,No,21 - 40,61 - 72
1424,Female,0,Yes,No,72,No,No phone service,Yes,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,54.2,30903070.0405,Yes,41 - 60,61 - 72
1425,Male,0,Yes,Yes,52,No,No phone service,Yes,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,20207060.01,No,41 - 60,49 - 60
1426,Female,0,No,No,41,Yes,No,Yes,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,20002090.0005,No,41 - 60,37 - 48
1427,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,800020.0305,No,21 - 40,37 - 48
1428,Female,0,No,No,6,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.25,401080.04,Yes,61 - 80,1 - 12
1429,Male,0,Yes,Yes,67,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,40605030.0205,No,61 - 80,61 - 72
1430,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,207050.09,No,1 - 20,13 - 24
1431,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.15,304030.0405,No,1 - 20,13 - 24
1432,Male,0,Yes,No,35,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.0,20103000.0405,No,61 - 80,25 - 36
1433,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,10109010.04,No,21 - 40,49 - 60
1434,Male,0,No,No,1,Yes,No,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,5000.05,Yes,41 - 60,1 - 12
1435,Male,0,Yes,Yes,52,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,20505040.0,No,41 - 60,49 - 60
1436,Female,0,No,No,70,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,50508090.0405,No,81 - 100,61 - 72
1437,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.9,406070.07,No,21 - 40,13 - 24
1438,Male,1,No,No,1,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,7040.04,Yes,61 - 80,1 - 12
1439,Female,0,Yes,Yes,35,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,30705060.0405,No,101 - 120,25 - 36
1440,Female,0,No,No,32,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,30303040.09,No,101 - 120,25 - 36
1441,Female,0,Yes,Yes,17,Yes,No,Yes,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,902000.05,No,41 - 60,13 - 24
1442,Female,0,Yes,Yes,67,Yes,No,Yes,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,30403010.0705,No,41 - 60,61 - 72
1443,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,105000.0305,No,1 - 20,1 - 12
1444,Male,0,No,Yes,31,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.45,20508070.07,Yes,81 - 100,25 - 36
1445,Male,0,No,No,4,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,306070.0905,No,81 - 100,1 - 12
1446,Male,1,Yes,Yes,58,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,50102050.0705,No,81 - 100,49 - 60
1447,Male,0,No,No,60,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.0,40800010.01,No,81 - 100,49 - 60
1448,Male,0,No,No,58,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.65,60201090.06,Yes,101 - 120,49 - 60
1449,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,1090.0505,No,1 - 20,1 - 12
1450,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,505000.01,No,1 - 20,25 - 36
1451,Male,1,Yes,Yes,66,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.25,70806020.0205,No,,61 - 72
1452,Male,0,No,No,15,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.75,10204020.02,No,81 - 100,13 - 24
1453,Male,1,Yes,No,47,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,40807010.0005,Yes,101 - 120,37 - 48
1454,Female,0,No,No,41,Yes,Yes,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.3,30109000.0605,No,81 - 100,37 - 48
1455,Male,0,Yes,No,59,No,No phone service,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.3,20606060.0705,No,41 - 60,49 - 60
1456,Female,0,No,Yes,50,Yes,No,Yes,No,No,No,No,No,No,Two year,No,Credit card (automatic),70.35,30503030.06,No,61 - 80,49 - 60
1457,Male,0,Yes,Yes,17,No,No phone service,Yes,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),44.45,709020.0105,No,41 - 60,13 - 24
1458,Male,0,Yes,Yes,6,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.15,209050.0605,No,41 - 60,1 - 12
1459,Male,1,Yes,No,51,No,No phone service,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.45,10405090.0305,No,21 - 40,49 - 60
1460,Male,0,No,No,44,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.55,40309080.0105,Yes,101 - 120,37 - 48
1461,Male,0,Yes,No,49,Yes,No,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,40209070.0905,No,81 - 100,49 - 60
1462,Male,0,No,No,2,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,106070.03,Yes,81 - 100,1 - 12
1463,Male,0,Yes,No,59,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.1,40009060.09,No,61 - 80,49 - 60
1464,Male,1,No,No,50,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.35,30405040.06,No,61 - 80,49 - 60
1465,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,10208060.0,No,21 - 40,49 - 60
1466,Male,0,No,No,18,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.15,10308070.0,No,61 - 80,13 - 24
1467,Male,0,No,No,10,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.05,708060.03,No,61 - 80,1 - 12
1468,Male,0,Yes,No,14,Yes,No,Yes,No,No,No,No,No,No,One year,No,Electronic check,44.6,604010.0205,No,41 - 60,13 - 24
1469,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.45,700050.0405,No,21 - 40,25 - 36
1470,Male,0,Yes,Yes,8,Yes,No,Yes,No,No,No,No,No,No,One year,Yes,Mailed check,43.45,304050.05,No,41 - 60,1 - 12
1471,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,304050.09,No,21 - 40,13 - 24
1472,Female,0,Yes,Yes,60,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.15,50801010.08,No,81 - 100,49 - 60
1473,Female,0,No,No,1,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,9040.04,Yes,81 - 100,1 - 12
1474,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,102040.0405,No,1 - 20,1 - 12
1475,Female,0,No,Yes,19,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.9,10307050.06,No,61 - 80,13 - 24
1476,Male,0,Yes,Yes,53,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.15,30409010.0505,No,61 - 80,49 - 60
1477,Male,1,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.55,70902000.07,No,101 - 120,61 - 72
1478,Female,0,Yes,No,60,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,60604000.07,No,101 - 120,49 - 60
1479,Female,0,No,No,1,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,5050.0,Yes,41 - 60,1 - 12
1480,Female,0,No,Yes,13,Yes,No,Yes,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.45,701080.01,No,41 - 60,13 - 24
1481,Female,0,Yes,Yes,5,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.95,302000.04,No,61 - 80,1 - 12
1482,Male,0,No,No,1,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,100010.0405,Yes,101 - 120,1 - 12
1483,Male,0,Yes,Yes,13,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,97.0,10303040.0405,No,101 - 120,13 - 24
1484,Male,0,No,No,37,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.6,30305080.0605,No,81 - 100,37 - 48
1485,Male,0,Yes,No,64,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.55,40706040.0,No,61 - 80,61 - 72
1486,Female,0,Yes,No,5,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.95,305000.03,Yes,61 - 80,1 - 12
1487,Female,0,Yes,No,61,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.35,50700030.0,No,81 - 100,61 - 72
1488,Female,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,6090.05,Yes,61 - 80,1 - 12
1489,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.85,1080.0805,Yes,1 - 20,1 - 12
1490,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,502050.0505,No,1 - 20,25 - 36
1491,Female,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,6090.02,Yes,61 - 80,1 - 12
1492,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,408030.0105,No,1 - 20,13 - 24
1493,Male,0,Yes,No,17,No,No phone service,Yes,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.6,903040.08,No,41 - 60,13 - 24
1494,Female,0,No,Yes,26,No,No phone service,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.8,708060.05,No,21 - 40,25 - 36
1495,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,6090.0605,Yes,61 - 80,1 - 12
1496,Male,1,Yes,No,40,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.85,40008060.03,Yes,101 - 120,37 - 48
1497,Male,0,No,No,52,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.05,50306040.08,No,101 - 120,49 - 60
1498,Female,0,No,No,1,Yes,No,Yes,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,8020.03,Yes,81 - 100,1 - 12
1499,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,2000.03,No,21 - 40,1 - 12
1500,Female,0,No,No,21,No,No phone service,Yes,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.1,707000.04,No,21 - 40,13 - 24
1501,Female,0,Yes,No,67,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,60801060.0905,No,101 - 120,61 - 72
